,especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
0,GD30D,2020-09-15,51.0,52.0,50.0,50.0,167334,1600138800
1,GD30D,2020-09-16,50.0,50.0,47.2,48.1,53736,1600225200
2,GD30D,2020-09-17,48.0,48.49,45.0,46.25,1386322,1600311600
3,GD30D,2020-09-18,46.5,47.5,45.74,46.89,1264142,1600398000
4,GD30D,2020-09-21,45.0,45.75,45.0,45.75,544923,1600657200
5,GD30D,2020-09-22,45.5,46.4,44.56,45.33,947290,1600743600
6,GD30D,2020-09-23,44.5,46.69,44.13,46.3,1548946,1600830000
7,GD30D,2020-09-24,45.75,46.5,45.3,45.7,7508058,1600916400
8,GD30D,2020-09-25,45.03,45.5,44.91,45.29,4831729,1601002800
9,GD30D,2020-09-28,45.29,46.5,44.84,44.85,986606,1601262000
10,GD30D,2020-09-29,44.5,44.75,44.1,44.47,3479407,1601348400
11,GD30D,2020-09-30,45.15,45.15,44.54,44.71,1574286,1601434800
12,GD30D,2020-10-01,45.4,45.4,44.4,44.4,3428511,1601521200
13,GD30D,2020-10-02,44.35,44.35,43.65,43.99,2377301,1601607600
14,GD30D,2020-10-05,43.9,43.95,43.1,43.45,2122748,1601866800
15,GD30D,2020-10-06,43.4,44.55,43.25,44.0,2940794,1601953200
16,GD30D,2020-10-07,43.6,44.6,43.52,44.5,1199412,1602039600
17,GD30D,2020-10-08,44.71,44.8,44.0,44.8,3543174,1602126000
18,GD30D,2020-10-09,44.7,45.25,44.4,45.02,1446711,1602212400
19,GD30D,2020-10-13,44.8,45.3,44.45,45.01,2691006,1602558000
20,GD30D,2020-10-14,44.47,45.5,44.47,45.5,2577732,1602644400
21,GD30D,2020-10-15,45.5,45.5,44.2,44.5,3643252,1602730800
22,GD30D,2020-10-16,43.7,44.9,43.7,44.3,1758132,1602817200
23,GD30D,2020-10-19,44.0,44.32,43.03,43.8,3585880,1603076400
24,GD30D,2020-10-20,43.0,43.0,41.27,41.7,3329984,1603162800
25,GD30D,2020-10-21,42.0,42.25,40.25,40.55,1032296,1603249200
26,GD30D,2020-10-22,40.03,41.5,39.85,41.5,1858967,1603335600
27,GD30D,2020-10-23,41.75,42.5,41.1,42.5,1929517,1603422000
28,GD30D,2020-10-26,41.3,42.0,40.5,40.5,825668,1603681200
29,GD30D,2020-10-27,40.49,41.1,40.0,40.5,3285112,1603767600
30,GD30D,2020-10-28,40.0,40.9,38.99,40.5,2929975,1603854000
31,GD30D,2020-10-29,40.5,40.5,39.15,39.58,1132433,1603940400
32,GD30D,2020-10-30,39.44,39.85,38.82,39.85,3760293,1604026800
33,GD30D,2020-11-02,39.01,40.47,39.0,40.47,4362926,1604286000
34,GD30D,2020-11-03,40.25,41.25,39.57,41.15,3479849,1604372400
35,GD30D,2020-11-04,41.25,41.25,40.5,40.92,4637375,1604458800
36,GD30D,2020-11-05,41.15,41.55,40.6,40.65,5330680,1604545200
37,GD30D,2020-11-06,41.0,41.0,40.5,40.5,416625,1604631600
38,GD30D,2020-11-09,42.0,42.0,41.25,41.64,1842708,1604890800
39,GD30D,2020-11-10,41.0,41.99,40.6,41.5,1827677,1604977200
40,GD30D,2020-11-11,41.75,41.9,41.3,41.9,732442,1605063600
41,GD30D,2020-11-12,41.5,42.25,41.1,42.25,2308221,1605150000
42,GD30D,2020-11-13,41.65,42.8,41.65,42.5,2481433,1605236400
43,GD30D,2020-11-16,42.79,42.9,42.5,42.84,3866249,1605495600
44,GD30D,2020-11-17,42.0,42.55,41.41,41.69,3234882,1605582000
45,GD30D,2020-11-18,41.7,41.9,41.31,41.41,2655360,1605668400
46,GD30D,2020-11-19,40.8,41.26,40.61,40.9,2067287,1605754800
47,GD30D,2020-11-20,40.57,41.0,40.5,40.85,3163563,1605841200
48,GD30D,2020-11-24,41.0,41.3,40.11,41.2,1359208,1606186800
49,GD30D,2020-11-25,40.8,41.19,40.66,40.8,3532267,1606273200
50,GD30D,2020-11-26,42.69,42.69,40.7,41.2,3817772,1606359600
51,GD30D,2020-11-27,40.85,41.63,40.85,41.49,23414580,1606446000
52,GD30D,2020-11-30,41.1,41.44,40.5,40.7,15112139,1606705200
53,GD30D,2020-12-01,40.9,41.0,40.5,40.68,9570256,1606791600
54,GD30D,2020-12-02,40.68,42.8,39.99,40.61,9754745,1606878000
55,GD30D,2020-12-03,40.16,40.6,40.15,40.5,5298531,1606964400
56,GD30D,2020-12-04,40.5,40.5,39.8,39.94,4812069,1607050800
57,GD30D,2020-12-09,39.75,40.0,39.61,40.0,14503899,1607482800
58,GD30D,2020-12-10,39.8,40.74,39.71,40.6,12859457,1607569200
59,GD30D,2020-12-11,40.11,41.47,40.11,40.79,6390202,1607655600
60,GD30D,2020-12-14,41.5,41.7,40.76,41.5,4641166,1607914800
61,GD30D,2020-12-15,41.35,41.95,40.55,40.66,3526123,1608001200
62,GD30D,2020-12-16,40.98,40.98,40.4,40.8,8077946,1608087600
63,GD30D,2020-12-17,40.4,41.1,40.4,41.01,5853782,1608174000
64,GD30D,2020-12-18,40.72,41.5,40.67,41.4,6106379,1608260400
65,GD30D,2020-12-21,40.56,41.37,40.56,41.15,9395722,1608519600
66,GD30D,2020-12-22,40.9,41.5,40.9,41.25,8748847,1608606000
67,GD30D,2020-12-23,41.1,41.49,41.07,41.3,11383304,1608692400
68,GD30D,2020-12-28,41.49,41.95,40.9,41.89,8897043,1609124400
69,GD30D,2020-12-29,41.89,41.89,40.9,41.19,6319656,1609210800
70,GD30D,2020-12-30,41.01,41.76,41.01,41.59,20050510,1609297200
71,GD30D,2021-01-04,41.1,41.25,40.5,40.5,26163656,1609729200
72,GD30D,2021-01-05,40.5,40.5,39.94,40.27,20737058,1609815600
73,GD30D,2021-01-06,40.06,41.0,39.98,40.95,22894634,1609902000
74,GD30D,2021-01-07,40.95,41.0,40.41,40.6,16805768,1609988400
75,GD30D,2021-01-08,40.6,40.79,40.46,40.46,20875008,1610074800
76,GD30D,2021-01-11,40.74,40.74,40.01,40.27,13645843,1610334000
77,GD30D,2021-01-12,40.27,40.69,40.05,40.35,19374216,1610420400
78,GD30D,2021-01-13,40.4,40.56,39.1,39.36,39688752,1610506800
79,GD30D,2021-01-14,39.5,39.5,38.77,39.0,20294182,1610593200
80,GD30D,2021-01-15,39.0,39.43,38.85,39.09,22964584,1610679600
81,GD30D,2021-01-18,39.09,39.79,38.48,39.68,15335412,1610938800
82,GD30D,2021-01-19,39.25,40.15,39.25,39.95,13838608,1611025200
83,GD30D,2021-01-20,39.4,40.29,39.4,40.12,7221870,1611111600
84,GD30D,2021-01-21,40.5,40.5,39.73,39.9,9477171,1611198000
85,GD30D,2021-01-22,39.8,40.5,39.8,40.5,10232984,1611284400
86,GD30D,2021-01-25,40.06,40.67,40.06,40.4,10259675,1611543600
87,GD30D,2021-01-26,40.3,40.8,40.3,40.4,13580622,1611630000
88,GD30D,2021-01-27,40.5,40.64,39.75,40.3,12312195,1611716400
89,GD30D,2021-01-28,40.3,40.3,40.0,40.04,12802871,1611802800
90,GD30D,2021-01-29,40.0,40.25,39.61,40.04,10844022,1611889200
91,GD30D,2021-02-01,40.06,40.5,40.06,40.4,12153131,1612148400
92,GD30D,2021-02-02,40.48,40.48,39.88,39.94,11639516,1612234800
93,GD30D,2021-02-03,39.72,40.0,39.4,39.61,14658483,1612321200
94,GD30D,2021-02-04,39.58,39.84,39.58,39.72,20697646,1612407600
95,GD30D,2021-02-05,39.7,40.1,39.62,39.98,15725352,1612494000
96,GD30D,2021-02-08,39.81,40.65,39.81,39.98,14125912,1612753200
97,GD30D,2021-02-09,40.17,40.17,39.75,39.89,10945622,1612839600
98,GD30D,2021-02-10,39.9,40.1,39.55,39.66,15092575,1612926000
99,GD30D,2021-02-11,39.5,39.99,39.35,39.58,10232245,1613012400
100,GD30D,2021-02-12,40.3,40.3,39.56,39.8,10814015,1613098800
101,GD30D,2021-02-17,39.1,39.4,38.7,39.23,9114899,1613530800
102,GD30D,2021-02-18,39.5,39.5,39.05,39.05,10821865,1613617200
103,GD30D,2021-02-19,39.0,39.1,38.5,38.6,13546391,1613703600
104,GD30D,2021-02-22,38.6,38.6,38.0,38.42,8464116,1613962800
105,GD30D,2021-02-23,38.11,38.25,37.61,37.79,12533448,1614049200
106,GD30D,2021-02-24,37.99,38.2,37.5,38.11,7436337,1614135600
107,GD30D,2021-02-25,38.0,38.2,37.84,38.01,10984313,1614222000
108,GD30D,2021-02-26,38.01,38.15,37.55,37.63,22353404,1614308400
109,GD30D,2021-03-01,37.6,37.96,37.6,37.79,16961896,1614567600
110,GD30D,2021-03-02,37.79,37.99,37.01,36.96,22300584,1614654000
111,GD30D,2021-03-03,36.9,37.0,36.5,37.0,24465492,1614740400
112,GD30D,2021-03-04,36.6,37.28,36.6,36.98,28530436,1614826800
113,GD30D,2021-03-05,36.72,36.9,36.32,36.08,19054634,1614913200
114,GD30D,2021-03-08,35.8,36.09,35.47,36.08,175000,1615172400
115,GD30D,2021-03-09,35.92,36.0,35.1,35.26,119785,1615258800
116,GD30D,2021-03-10,34.95,34.99,34.3,34.39,7333,1615345200
117,GD30D,2021-03-11,34.99,35.29,34.4,34.65,21882,1615431600
118,GD30D,2021-03-12,34.51,35.7,34.24,35.31,17852640,1615518000
119,GD30D,2021-03-15,35.05,36.14,35.05,35.95,16746339,1615777200
120,GD30D,2021-03-16,36.05,36.71,36.05,36.3,23730432,1615863600
121,GD30D,2021-03-17,36.0,36.98,36.0,36.88,20868932,1615950000
122,GD30D,2021-03-18,36.7,37.0,36.46,36.61,23221848,1616036400
123,GD30D,2021-03-19,36.07,37.12,36.07,36.95,18951718,1616122800
124,GD30D,2021-03-22,36.95,37.62,36.66,37.55,13041726,1616382000
125,GD30D,2021-03-23,37.55,37.55,37.01,37.08,20998544,1616468400
126,GD30D,2021-03-25,36.5,36.7,35.09,36.3,50,1616641200
127,GD30D,2021-03-26,36.3,36.45,36.11,36.21,19197696,1616727600
128,GD30D,2021-03-29,36.0,36.23,35.55,35.65,16681285,1616986800
129,GD30D,2021-03-30,35.77,35.77,34.8,35.09,18386400,1617073200
130,GD30D,2021-03-31,35.0,35.6,34.95,35.01,18243780,1617159600
131,GD30D,2021-04-05,34.9,35.4,34.56,35.35,15274403,1617591600
132,GD30D,2021-04-06,35.05,35.5,35.05,35.4,19962604,1617678000
133,GD30D,2021-04-07,35.4,35.48,35.1,35.29,16230827,1617764400
134,GD30D,2021-04-08,35.15,35.49,35.11,35.38,20215412,1617850800
135,GD30D,2021-04-09,35.34,35.34,35.1,35.15,22982392,1617937200
136,GD30D,2021-04-12,35.25,36.09,35.25,35.92,8223972,1618196400
137,GD30D,2021-04-13,36.18,36.43,35.7,36.39,18890562,1618282800
138,GD30D,2021-04-14,36.39,37.04,35.89,36.1,14501694,1618369200
139,GD30D,2021-04-15,36.11,36.3,35.86,35.98,12384894,1618455600
140,GD30D,2021-04-16,35.79,36.46,35.79,36.4,15337126,1618542000
141,GD30D,2021-04-19,35.93,36.75,35.93,36.49,8154879,1618801200
142,GD30D,2021-04-20,36.02,36.71,36.02,36.2,9717560,1618887600
143,GD30D,2021-04-21,36.27,36.7,36.27,36.63,12959645,1618974000
144,GD30D,2021-04-22,36.66,36.93,36.5,36.7,18313020,1619060400
145,GD30D,2021-04-23,36.6,36.82,36.6,36.66,12314588,1619146800
146,GD30D,2021-04-26,36.89,37.09,36.41,36.85,46257,1619406000
147,GD30D,2021-04-27,36.83,37.28,36.73,37.14,22633302,1619492400
148,GD30D,2021-04-28,36.95,37.12,36.9,36.96,28526672,1619578800
149,GD30D,2021-04-29,37.0,37.0,36.43,36.75,22206764,1619665200
150,GD30D,2021-04-30,36.5,37.35,36.4,37.21,92888,1619751600
151,GD30D,2021-05-03,37.25,37.28,36.86,37.07,32393340,1620010800
152,GD30D,2021-05-04,36.95,37.17,36.78,37.05,27498648,1620097200
153,GD30D,2021-05-05,37.05,37.12,36.81,36.82,26021932,1620183600
154,GD30D,2021-05-06,36.6,36.89,36.47,36.53,19289056,1620270000
155,GD30D,2021-05-07,36.36,36.73,36.32,36.32,17233756,1620356400
156,GD30D,2021-05-10,36.32,36.87,36.3,36.48,15416687,1620615600
157,GD30D,2021-05-11,36.45,36.45,35.81,35.9,16042499,1620702000
158,GD30D,2021-05-12,35.95,36.52,35.8,36.4,16032205,1620788400
159,GD30D,2021-05-13,36.7,36.7,36.2,36.45,13142237,1620874800
160,GD30D,2021-05-14,36.5,37.79,36.5,37.45,19502444,1620961200
161,GD30D,2021-05-17,37.6,38.49,37.6,38.38,100,1621220400
162,GD30D,2021-05-18,38.35,38.57,38.08,38.38,15365,1621306800
163,GD30D,2021-05-19,38.15,38.34,37.75,37.9,184800,1621393200
164,GD30D,2021-05-20,37.9,38.3,37.67,37.99,100000,1621479600
165,GD30D,2021-05-21,37.47,38.0,37.47,37.5,0,1621566000
166,GD30D,2021-05-26,38.0,38.75,38.0,38.75,20149600,1621998000
167,GD30D,2021-05-27,38.56,38.89,38.56,38.71,14001386,1622084400
168,GD30D,2021-05-28,38.21,38.81,38.21,38.55,5010,1622170800
169,GD30D,2021-05-31,38.1,38.68,38.1,38.58,9908879,1622430000
170,GD30D,2021-06-01,38.58,38.95,38.52,38.8,16358005,1622516400
171,GD30D,2021-06-02,38.8,39.6,38.8,39.51,15879027,1622602800
172,GD30D,2021-06-03,39.55,40.0,38.86,38.86,13075311,1622689200
173,GD30D,2021-06-04,38.67,39.19,38.67,39.12,14508203,1622775600
174,GD30D,2021-06-07,39.12,39.64,38.86,39.53,15762377,1623034800
175,GD30D,2021-06-08,39.54,40.08,39.31,39.96,13593034,1623121200
176,GD30D,2021-06-09,40.1,40.75,40.1,40.47,11006117,1623207600
177,GD30D,2021-06-10,40.47,40.55,40.26,40.46,13474999,1623294000
178,GD30D,2021-06-11,40.21,40.75,40.21,40.6,17996290,1623380400
179,GD30D,2021-06-14,40.5,40.67,40.39,40.62,11590028,1623639600
180,GD30D,2021-06-15,40.6,40.6,40.21,40.33,10286560,1623726000
181,GD30D,2021-06-16,40.31,40.52,40.02,40.08,17311432,1623812400
182,GD30D,2021-06-17,40.07,40.19,39.59,39.68,30434476,1623898800
183,GD30D,2021-06-18,39.45,39.88,39.12,39.71,24134628,1623985200
184,GD30D,2021-06-22,39.0,39.2,38.58,38.75,31227680,1624330800
185,GD30D,2021-06-23,38.76,39.15,38.76,38.92,48745176,1624417200
186,GD30D,2021-06-24,39.32,39.32,38.42,38.45,39576232,1624503600
187,GD30D,2021-06-25,37.98,38.02,37.51,37.51,43269940,1624590000
188,GD30D,2021-06-28,37.59,37.8,37.0,37.53,49411016,1624849200
189,GD30D,2021-06-29,37.1,37.75,37.0,37.4,44751456,1624935600
190,GD30D,2021-06-30,37.4,37.6,37.09,37.59,47293412,1625022000
191,GD30D,2021-07-01,37.4,37.84,37.4,37.54,25172268,1625108400
192,GD30D,2021-07-02,37.06,37.53,37.06,37.22,25824174,1625194800
193,GD30D,2021-07-05,37.05,37.45,36.85,37.45,24370202,1625454000
194,GD30D,2021-07-06,37.12,37.4,37.01,37.02,41920060,1625540400
195,GD30D,2021-07-07,37.15,37.29,36.77,37.01,30256208,1625626800
196,GD30D,2021-07-08,36.65,37.0,36.65,36.85,28094072,1625713200
197,GD30D,2021-07-12,36.9,37.27,36.85,37.1,8372996,1626058800
198,GD30D,2021-07-13,36.92,37.57,36.92,37.41,15670021,1626145200
199,GD30D,2021-07-14,37.06,37.74,37.06,37.7,10115501,1626231600
200,GD30D,2021-07-15,37.41,37.78,37.41,37.55,14395086,1626318000
201,GD30D,2021-07-16,37.4,37.8,37.4,37.79,19200422,1626404400
202,GD30D,2021-07-19,37.3,38.05,37.3,38.03,23645488,1626663600
203,GD30D,2021-07-20,37.66,38.4,37.5,38.23,22741100,1626750000
204,GD30D,2021-07-21,38.31,38.68,38.02,38.39,17669052,1626836400
205,GD30D,2021-07-22,38.2,38.58,38.2,38.58,15302864,1626922800
206,GD30D,2021-07-23,38.5,39.0,37.81,38.95,16193392,1627009200
207,GD30D,2021-07-26,38.6,38.9,38.6,38.6,18720688,1627268400
208,GD30D,2021-07-27,38.6,38.69,38.35,38.62,16381992,1627354800
209,GD30D,2021-07-28,38.52,38.71,38.45,38.69,14539089,1627441200
210,GD30D,2021-07-29,38.5,38.7,38.5,38.68,18257452,1627527600
211,GD30D,2021-07-30,38.6,38.89,38.38,38.82,17426700,1627614000
212,GD30D,2021-08-02,38.6,39.1,38.6,39.0,18043416,1627873200
213,GD30D,2021-08-03,38.61,39.03,38.61,38.96,18563930,1627959600
214,GD30D,2021-08-04,38.85,38.91,38.75,38.79,9139414,1628046000
215,GD30D,2021-08-05,38.75,38.77,38.53,38.7,8083521,1628132400
216,GD30D,2021-08-06,38.7,38.7,38.3,38.4,7459643,1628218800
217,GD30D,2021-08-09,38.2,38.54,38.2,38.33,9443039,1628478000
218,GD30D,2021-08-10,38.2,38.69,38.2,38.69,6435255,1628564400
219,GD30D,2021-08-11,38.69,39.1,38.35,38.7,5765894,1628650800
220,GD30D,2021-08-12,38.7,39.31,38.55,39.14,7644265,1628737200
221,GD30D,2021-08-13,39.11,39.21,38.31,38.8,6779591,1628823600
222,GD30D,2021-08-17,38.22,38.6,38.0,38.4,3986156,1629169200
223,GD30D,2021-08-18,37.7,38.27,37.7,38.25,4517086,1629255600
224,GD30D,2021-08-19,37.68,38.2,37.41,37.91,3846897,1629342000
225,GD30D,2021-08-20,37.5,38.0,37.5,37.99,4184197,1629428400
226,GD30D,2021-08-23,37.5,39.0,37.5,38.75,4511422,1629687600
227,GD30D,2021-08-24,38.71,39.7,38.71,39.59,6840816,1629774000
228,GD30D,2021-08-25,39.4,39.49,39.15,39.49,4811418,1629860400
229,GD30D,2021-08-26,39.16,39.42,39.16,39.3,6142061,1629946800
230,GD30D,2021-08-27,39.6,39.6,39.32,39.6,2726310,1630033200
231,GD30D,2021-08-30,39.75,40.59,39.75,40.2,4355424,1630292400
232,GD30D,2021-08-31,40.0,40.39,40.0,40.32,4728477,1630378800
233,GD30D,2021-09-01,40.27,40.85,40.27,40.68,4158821,1630465200
234,GD30D,2021-09-02,41.0,41.31,40.78,40.95,6084640,1630551600
235,GD30D,2021-09-03,40.51,41.0,40.51,40.92,5326799,1630638000
236,GD30D,2021-09-06,40.7,41.5,40.7,41.39,3317589,1630897200
237,GD30D,2021-09-07,41.0,41.28,40.9,41.22,7863008,1630983600
238,GD30D,2021-09-08,41.14,41.14,40.28,40.35,8495060,1631070000
239,GD30D,2021-09-09,40.04,40.35,39.71,40.1,8258434,1631156400
240,GD30D,2021-09-10,40.1,40.1,39.01,39.5,13756236,1631242800
241,GD30D,2021-09-13,41.0,41.6,41.0,41.57,5729744,1631502000
242,GD30D,2021-09-14,41.0,41.39,41.0,41.1,7873181,1631588400
243,GD30D,2021-09-15,41.0,41.49,40.56,41.41,7283828,1631674800
244,GD30D,2021-09-16,41.2,41.4,40.93,41.29,6174012,1631761200
245,GD30D,2021-09-17,40.8,41.1,40.55,40.85,6055155,1631847600
246,GD30D,2021-09-20,40.3,40.33,39.85,40.04,7057665,1632106800
247,GD30D,2021-09-21,39.9,40.01,39.41,39.64,8163036,1632193200
248,GD30D,2021-09-22,39.85,39.85,39.0,39.4,9819184,1632279600
249,GD30D,2021-09-23,39.3,39.81,38.91,39.1,11029154,1632366000
250,GD30D,2021-09-24,38.75,39.09,38.3,38.6,10541863,1632452400
251,GD30D,2021-09-27,38.16,39.1,38.16,39.04,13479305,1632711600
252,GD30D,2021-09-28,39.5,39.81,38.8,39.55,9261719,1632798000
253,GD30D,2021-09-29,39.55,40.25,39.55,40.15,10407069,1632884400
254,GD30D,2021-09-30,40.0,40.24,39.65,40.0,11160412,1632970800
255,GD30D,2021-10-01,39.9,40.15,39.55,39.99,11844693,1633057200
256,GD30D,2021-10-04,39.65,40.1,39.65,39.74,6549587,1633316400
257,GD30D,2021-10-05,39.55,40.1,39.55,40.0,5097119,1633402800
258,GD30D,2021-10-06,39.8,39.8,39.4,39.58,5172359,1633489200
259,GD30D,2021-10-07,39.7,39.7,39.1,39.15,5722659,1633575600
260,GD30D,2021-10-12,39.14,39.14,38.12,38.74,3185080,1634007600
261,GD30D,2021-10-13,38.7,38.7,38.05,38.11,6984814,1634094000
262,GD30D,2021-10-14,38.11,38.45,37.9,38.2,3246293,1634180400
263,GD30D,2021-10-15,38.0,38.3,37.4,37.75,4337236,1634266800
264,GD30D,2021-10-18,37.59,37.6,37.0,37.4,3544721,1634526000
265,GD30D,2021-10-19,37.0,37.7,37.0,37.35,3016827,1634612400
266,GD30D,2021-10-20,37.33,37.8,37.18,37.75,10462436,1634698800
267,GD30D,2021-10-21,37.31,37.69,37.05,37.65,23440372,1634785200
268,GD30D,2021-10-22,37.3,37.7,36.7,37.7,23417528,1634871600
269,GD30D,2021-10-25,37.2,37.76,36.55,37.45,4806733,1635130800
270,GD30D,2021-10-26,37.45,37.54,37.2,37.3,5752599,1635217200
271,GD30D,2021-10-27,37.06,37.58,36.97,37.01,7659684,1635303600
272,GD30D,2021-10-28,37.29,37.29,36.5,37.0,12608640,1635390000
273,GD30D,2021-10-29,36.6,36.75,36.2,36.58,15734532,1635476400
274,GD30D,2021-11-01,36.5,36.5,35.65,35.95,23527268,1635735600
275,GD30D,2021-11-02,36.29,36.29,35.72,35.78,8402164,1635822000
276,GD30D,2021-11-03,35.95,35.95,35.5,35.7,9013073,1635908400
277,GD30D,2021-11-04,35.7,36.63,35.5,37.0,12995830,1635994800
278,GD30D,2021-11-05,36.6,36.6,35.85,36.33,7074989,1636081200
279,GD30D,2021-11-08,36.4,37.0,36.3,36.95,6281645,1636340400
280,GD30D,2021-11-09,36.9,37.0,36.4,36.65,9287193,1636426800
281,GD30D,2021-11-10,36.14,36.65,36.11,36.6,17540424,1636513200
282,GD30D,2021-11-11,36.5,37.25,36.15,37.25,18031328,1636599600
283,GD30D,2021-11-12,36.69,37.25,36.45,37.25,31345704,1636686000
284,GD30D,2021-11-15,37.25,37.99,37.2,37.55,3155005,1636945200
285,GD30D,2021-11-16,37.58,37.74,36.51,37.0,6476853,1637031600
286,GD30D,2021-11-17,36.51,36.97,36.2,36.39,5272663,1637118000
287,GD30D,2021-11-18,36.35,36.35,35.55,35.6,2672353,1637204400
288,GD30D,2021-11-19,35.59,36.14,35.45,35.46,5148132,1637290800
289,GD30D,2021-11-23,35.0,35.0,34.5,34.59,2886583,1637636400
290,GD30D,2021-11-24,34.99,34.99,34.25,34.58,4547022,1637722800
291,GD30D,2021-11-25,34.3,34.8,34.15,34.74,3776657,1637809200
292,GD30D,2021-11-26,35.14,35.14,33.75,34.1,5401350,1637895600
293,GD30D,2021-11-29,34.1,34.29,33.95,33.96,8385920,1638154800
294,GD30D,2021-11-30,34.19,34.19,33.25,33.36,5600036,1638241200
295,GD30D,2021-12-01,33.37,35.51,33.26,35.04,7766572,1638327600
296,GD30D,2021-12-02,35.0,35.62,34.85,35.6,5585016,1638414000
297,GD30D,2021-12-03,35.61,37.25,35.35,37.15,7687994,1638500400
298,GD30D,2021-12-06,37.17,37.5,36.6,37.29,8712249,1638759600
299,GD30D,2021-12-07,37.0,38.46,37.0,38.21,8964776,1638846000
300,GD30D,2021-12-09,38.21,38.23,37.51,38.01,8086938,1639018800
301,GD30D,2021-12-10,38.01,38.1,36.6,36.9,16555069,1639105200
302,GD30D,2021-12-13,36.38,37.25,36.01,37.05,7154656,1639364400
303,GD30D,2021-12-14,37.1,38.0,36.58,37.6,13823869,1639450800
304,GD30D,2021-12-15,37.6,37.99,37.08,37.15,11563482,1639537200
305,GD30D,2021-12-16,37.4,37.5,36.75,36.91,4183736,1639623600
306,GD30D,2021-12-17,36.8,36.93,35.9,36.2,6860454,1639710000
307,GD30D,2021-12-20,36.0,36.0,35.05,35.52,6663116,1639969200
308,GD30D,2021-12-21,35.55,35.97,35.1,35.75,8404136,1640055600
309,GD30D,2021-12-22,35.55,35.97,35.1,35.75,8404136,1640142000
310,GD30D,2021-12-23,35.1,35.92,35.1,35.76,7467377,1640228400
311,GD30D,2021-12-27,35.32,36.83,35.21,36.75,9797847,1640574000
312,GD30D,2021-12-28,36.6,37.5,36.15,36.92,9197678,1640660400
313,GD30D,2021-12-29,36.92,37.2,36.27,36.6,5723446,1640746800
314,GD30D,2021-12-30,36.09,37.0,35.95,36.31,12541729,1640833200
315,GD30D,2022-01-03,35.8,36.75,35.8,36.25,8054066,1641178800
316,GD30D,2022-01-04,36.31,36.31,35.61,35.99,5397740,1641265200
317,GD30D,2022-01-05,36.0,36.0,35.3,35.5,5780028,1641351600
318,GD30D,2022-01-06,35.15,35.15,34.25,34.46,6442940,1641438000
319,GD30D,2022-01-07,34.31,34.4,33.85,34.09,4559741,1641524400
320,GD30D,2022-01-10,34.0,34.1,33.5,33.75,5942534,1641783600
321,GD30D,2022-01-11,33.75,34.07,33.58,33.85,5704210,1641870000
322,GD30D,2022-01-12,33.75,33.87,33.5,33.5,6551688,1641956400
323,GD30D,2022-01-13,33.25,33.38,32.5,32.73,6684676,1642042800
324,GD30D,2022-01-14,32.7,32.8,32.3,32.74,8738919,1642129200
325,GD30D,2022-01-17,33.0,33.0,32.0,32.4,7229884,1642388400
326,GD30D,2022-01-18,32.4,32.4,31.64,32.21,10357897,1642474800
327,GD30D,2022-01-19,32.26,32.8,32.26,32.65,6980862,1642561200
328,GD30D,2022-01-20,32.66,32.66,32.25,32.25,8950838,1642647600
329,GD30D,2022-01-21,32.1,32.35,31.85,32.34,10045180,1642734000
330,GD30D,2022-01-24,32.2,32.2,31.25,31.65,8434239,1642993200
331,GD30D,2022-01-25,31.5,32.05,31.39,31.95,7233386,1643079600
332,GD30D,2022-01-26,31.9,33.05,31.9,32.69,8298821,1643166000
333,GD30D,2022-01-27,32.5,32.5,31.9,32.29,12817787,1643252400
334,GD30D,2022-01-28,33.9,35.0,33.5,34.65,12038687,1643338800
335,GD30D,2022-01-31,34.94,35.6,34.7,35.5,4836413,1643598000
336,GD30D,2022-02-01,35.0,35.35,34.75,35.2,6234389,1643684400
337,GD30D,2022-02-02,35.2,35.8,35.2,35.58,6473332,1643770800
338,GD30D,2022-02-03,35.2,35.45,34.75,35.0,6960067,1643857200
339,GD30D,2022-02-04,34.76,34.76,34.0,34.09,10339118,1643943600
340,GD30D,2022-02-07,34.0,34.54,33.5,34.44,5254065,1644202800
341,GD30D,2022-02-08,34.2,35.0,34.1,34.68,8489364,1644289200
342,GD30D,2022-02-09,34.31,34.97,34.31,34.79,6287146,1644375600
343,GD30D,2022-02-10,34.55,34.64,34.2,34.25,7812205,1644462000
344,GD30D,2022-02-11,34.2,34.2,33.51,33.6,8547993,1644548400
345,GD30D,2022-02-14,33.14,33.98,33.14,33.6,8306812,1644807600
346,GD30D,2022-02-15,33.75,34.11,33.75,34.04,6626216,1644894000
347,GD30D,2022-02-16,34.16,34.74,34.12,34.57,10581465,1644980400
348,GD30D,2022-02-17,34.57,34.6,34.19,34.38,7905680,1645066800
349,GD30D,2022-02-18,34.5,35.47,34.41,35.3,5962984,1645153200
350,GD30D,2022-02-21,34.8,35.3,34.7,34.95,5322921,1645412400
351,GD30D,2022-02-22,34.8,34.92,34.66,34.71,8897666,1645498800
352,GD30D,2022-02-23,34.85,34.85,34.41,34.45,6583962,1645585200
353,GD30D,2022-02-24,34.0,34.0,33.0,33.83,8383380,1645671600
354,GD30D,2022-02-25,33.65,33.8,32.9,33.05,13447453,1645758000
355,GD30D,2022-03-02,33.05,33.05,32.09,32.26,9089555,1646190000
356,GD30D,2022-03-03,31.78,32.76,31.78,32.39,16092916,1646276400
357,GD30D,2022-03-04,32.0,32.0,31.25,31.25,10428367,1646362800
